Unique ID	Make	Model	Trim	VIN	Color	Mileage	Price	ImgUrl
6163341	Jeep	Grand	Cherokee Limited	1J4RR5GG8BC604730	White	74,200	$16,995	http://x-img.autorevo.com/2011-jeep-grand-cherokee-naugatuck-ct-6163341/1681131-0-medium.jpg
6151216	Jeep	Grand	Cherokee Limited	1J4RR5GT9AC111425	Black	121,400	$11,995	http://x-img.autorevo.com/2010-jeep-grand-cherokee-naugatuck-ct-6151216/1669187-0-medium.jpg
6167938	Jeep	Liberty	Sport	1C4PJMAK1CW150896	White	90,300	$8,995	http://x-img.autorevo.com/2012-jeep-liberty-naugatuck-ct-6167938/1686306-0-medium.jpg
6127012	Jeep	Liberty	Sport	1C4PJMAK0CW122622	Gray	102,100	$7,995	http://x-img.autorevo.com/2012-jeep-liberty-naugatuck-ct-6127012/1643806-0-medium.jpg
6151136	Jeep	Liberty	Sport Latitude	1C4PJMAK0CW199846	Blue	55,600	$11,995	http://x-img.autorevo.com/2012-jeep-liberty-naugatuck-ct-6151136/1669034-0-medium.jpg
6161898	Jeep	Liberty	Sport	1J4PN2GKXBW575381	Black	53,700	$10,995	http://x-img.autorevo.com/2011-jeep-liberty-naugatuck-ct-6161898/1679855-0-medium.jpg
6125641	Jeep	Liberty	Sport	1J4PN2GK3BW577201	Gray	94,900	$8,995	http://x-img.autorevo.com/2011-jeep-liberty-naugatuck-ct-6125641/1643180-0-medium.jpg
6133227	Jeep	Liberty	Sport	1J4PN2GK2AW178505	Silver	56,100	$9,995	http://x-img.autorevo.com/2010-jeep-liberty-naugatuck-ct-6133227/1650336-0-medium.jpg
6151212	Jeep	Liberty	Sport	1J4PN2GK6AW136998	Black	71,100	$8,995	http://x-img.autorevo.com/2010-jeep-liberty-naugatuck-ct-6151212/1681279-0-medium.jpg
6151437	Jeep	Liberty	Sport	1J8GN28K28W240525	Silver	95,500	$6,895	http://x-img.autorevo.com/2008-jeep-liberty-naugatuck-ct-6151437/1669543-0-medium.jpg
6114444	Jeep	Patriot	Sport	1C4NJPBA5GD568037	White	28,100	$11,995	http://x-img.autorevo.com/2016-jeep-patriot-naugatuck-ct-6114444/1634396-0-medium.jpg
6120785	Jeep	Patriot	Latitude	1C4NJRFB2ED538148	Blue	36,800	$12,495	http://x-img.autorevo.com/2014-jeep-patriot-naugatuck-ct-6120785/1638353-0-medium.jpg
6150238	Jeep	Patriot	Limited	1J4FF48B69D153343	Tan	71,900	$7,995	http://x-img.autorevo.com/2009-jeep-patriot-naugatuck-ct-6150238/1686833-0-medium.jpg
6167981	Jeep	Renegade	Latitude	ZACCJBBT6GPD88062	Tan	12,100	$16,995	http://x-img.autorevo.com/2016-jeep-renegade-naugatuck-ct-6167981/1686210-0-medium.jpg
6161769	Jeep	Renegade	Latitude	ZACCJABH7FPB51844	White	15,100	$13,995	http://x-img.autorevo.com/2015-jeep-renegade-naugatuck-ct-6161769/1679679-0-medium.jpg
6156757	Jeep	Wrangler	Rubicon	1C4BJWCG4DL694116	Black	101,900	$18,995	http://x-img.autorevo.com/2013-jeep-wrangler-naugatuck-ct-6156757/1674479-0-medium.jpg
6156615	Jeep	Wrangler	Sport	1C4AJWAG5DL671149	Dune	35,900	$19,995	http://x-img.autorevo.com/2013-jeep-wrangler-naugatuck-ct-6156615/1680799-0-medium.jpg
6168924	Jeep	Wrangler	Sport	1J4AA2D10AL230311	Silver	80,900	$14,695	http://x-img.autorevo.com/2010-jeep-wrangler-naugatuck-ct-6168924/1687321-0-medium.jpg
6106262	Jeep	Wrangler	Unlimited Sport	1C4BJWDG5DL685830	Brown	102,500	$17,995	http://x-img.autorevo.com/2013-jeep-wrangler-unlimited-naugatuck-ct-6106262/1626218-0-medium.jpg
